timestamp,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,dax,day,daz
139572.0,0.688622963,-3.2919943385,9.558443688499999,0.001117010721276371,0.10756638712966253,-0.07333349918104574,10.132880836964008,0.13019054287933632,0.0,0.0,0.0
139582.0,0.8131674179999999,-3.4584131889999994,9.563248947,-0.05803917894581944,0.0670642765078821,-0.031497957010741665,10.20184265012172,0.09411846137756953,0.12454445499999989,-0.1664188504999995,0.0048052585000011305
139592.0,0.8514133529999999,-3.5972753529999997,9.5715845995,-0.06683214771736687,0.022565361899034686,-0.02110626664436743,10.260629922590208,0.07362883957943034,0.03824593499999995,-0.1388621640000003,0.008335652499999568
139602.0,0.7329490209999999,-3.4512543345,9.435174098,-0.048712139423161736,-0.02646442744799002,-0.009115854683166382,10.073275584851235,0.05618128918008274,-0.11846433199999995,0.1460210184999995,-0.13641050150000034
139612.0,0.7568772469999999,-3.4655720434999995,9.3752554665,-0.032724923474893676,-0.08668352262955037,-0.0032532937257174306,10.023894842717237,0.09271212235717188,0.023928225999999997,-0.01431770899999929,-0.059918631499998654
139622.0,0.840626038,-3.4715540999999996,9.309452845,-0.018601719167755566,-0.12745266862688592,0.0010105456369047167,9.971171058520106,0.1288069404131435,0.0837487910000001,-0.005982056500000166,-0.06580262150000138
139632.0,0.8980930069999999,-3.403299816,9.205306221999999,-0.014337879805133418,-0.13144947261395293,0.012468632176247491,9.855287074844641,0.13281568219204903,0.05746696899999992,0.06825428399999955,-0.1041466230000001
139642.0,0.9507547174999998,-3.4188923895,9.129893083499999,-0.013273228961416875,-0.12478755085909057,0.027122416575991883,9.795290063084943,0.1283890062949081,0.0526617104999999,-0.015592573499999762,-0.07541313850000009
139652.0,1.0154786075,-3.5074464389999997,9.025746460499999,-0.008742354223239598,-0.11865969985533849,0.042312017056098536,9.736399565238282,0.12628087707360597,0.06472389000000012,-0.0885540494999999,-0.1041466230000001
139662.0,1.090891746,-3.5733471269999995,8.9119893205,-0.009009389598794729,-0.1109313819275076,0.05749987220695319,9.663457359570442,0.12527240678260068,0.07541313850000009,-0.06590068799999971,-0.11375713999999881
139672.0,1.185427852,-3.6463086029999996,8.821081674999999,-0.018868754543310697,-0.09281311896255445,0.0732217981089181,9.618330808286329,0.11971523156171965,0.09453610599999984,-0.07296147600000014,-0.09090764550000152
139682.0,1.2692747094999999,-3.6977935155,8.627106137999998,-0.027129397892999858,-0.07202799290055399,0.09267349262239491,9.471625810164134,0.12046747372694441,0.08384685749999998,-0.05148491250000031,-0.19397553700000003
139692.0,1.382933783,-3.782817171,8.454705231,-0.026330037095586456,-0.0504452513703921,0.116654316544797,9.365054839159987,0.1297930036936148,0.11365907350000004,-0.08502365550000013,-0.17240090699999833
139702.0,1.4176493239999999,-3.8139042514999995,8.347028214,-0.009808750396208134,-0.034723325468427185,0.1446336897835181,9.285928884649046,0.1490665124577495,0.03471554099999996,-0.03108708049999942,-0.10767701700000032
139712.0,1.430790235,-3.7876224295,8.2571993,0.0091106186954104,-0.02699675286984829,0.17341067849040062,9.196444130474742,0.17573585704980618,0.013140911000000033,0.02628182199999962,-0.08982891399999993
139722.0,1.4787447535,-3.8391073419999997,8.241606726499999,0.0277629524114738,-0.030993556856915305,0.20112301635356658,9.211379520120323,0.20538220419598582,0.0479545185000001,-0.05148491249999987,-0.015592573500001095
