timestamp,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,dax,day,daz
127972.0,-0.36470931349999997,1.8974887084999998,10.142625828999998,-0.07450636043838595,-0.04645542870033307,-0.05288871232318417,10.32503438199295,0.1025013194681461,0.0,0.0,0.0
127982.0,-0.34921480650000003,1.9800607015,9.986994293499999,-0.08649851772883899,-0.0941517864988341,-0.06754424205218056,10.187376815505797,0.1445986760126519,0.015494506999999935,0.08257199300000018,-0.15563153549999953
127992.0,-0.32165812,1.9513272169999998,9.9307041225,-0.05958554066308641,-0.1096066770252439,-0.08939401895789757,10.125711146512396,0.15347752581428137,0.02755668650000004,-0.02873348450000024,-0.05629017099999878
128002.0,-0.3994248545,1.9896712184999998,9.8959885815,-0.0284087242347117,-0.11360348101231092,-0.11577292527253986,10.101926636899417,0.16466990234077228,-0.07776673449999999,0.03834400150000006,-0.03471554100000063
128012.0,-0.355196863,1.9632913299999997,9.9210936055,-0.015618951476097256,-0.10427818681890522,-0.13575869053712694,10.11972212993179,0.17189623017334202,0.04422799150000001,-0.02637988850000017,0.025105024000000142
128022.0,-0.3527452005,1.939363104,9.948650292,-0.02814168885915657,-0.07976329214539285,-0.15467631429949347,10.142051126776279,0.17629208612695169,0.0024516624999999515,-0.023928225999999775,0.027556686500000538
128032.0,-0.37912508899999997,1.8340396829999999,9.959437606999998,-0.054789375878605995,-0.06191031922674286,-0.173595683391112,10.133994022084966,0.19227642764507452,-0.02637988849999995,-0.10532342100000003,0.010787314999998188
128042.0,-0.4425741145,1.7370519145,9.943845033499999,-0.06997723102946066,-0.06137799380488459,-0.19837586811092747,10.104121696157275,0.21912794444074687,-0.06344902550000003,-0.0969877684999998,-0.015592573499999318
128052.0,-0.5455439394999999,1.6592851799999997,9.946296696,-0.06651275246425191,-0.0824284099131882,-0.23381652390192434,10.098498079583582,0.2566876620540352,-0.1029698249999999,-0.07776673450000038,0.0024516625000003955
128062.0,-0.6197802800000001,1.5766151204999999,9.9283505265,-0.0470610579507751,-0.12026540276717326,-0.2833786386708073,10.07184129197432,0.31141927225705957,-0.07423634050000016,-0.08267005949999984,-0.017946169500000053
128072.0,-0.636451585,1.570633064,9.919916807499998,-0.01668534764906579,-0.1586364663722686,-0.3420007575867928,10.063632957809023,0.37737043800381387,-0.016671304999999914,-0.005982056499999944,-0.008433719000001005
128082.0,-0.5922235935,1.6029950089999998,9.99297635,0.01262571180892698,-0.17835519626130053,-0.40328624894132176,10.138042124356964,0.4411459885539603,0.04422799150000001,0.03236194499999989,0.07305954250000113
128092.0,-0.5060231399999999,1.6843902039999998,10.095946175,0.020086994361202738,-0.17595711386906032,-0.45924325008951195,10.247992922813898,0.4922080413975116,0.08620045350000005,0.08139519500000003,0.10296982500000063
128102.0,-0.393442798,1.8029526025,10.196464337499998,0.00916297857297023,-0.1562383839800284,-0.5045415254957728,10.362109838641398,0.5282580276291323,0.11258034199999994,0.11856239850000017,0.10051816249999845
128112.0,-0.32283491799999997,1.9118064175,10.252754508499999,-0.01402022988127045,-0.1351879678717248,-0.5370500281434192,10.434471772631392,0.5539811244366161,0.07060788000000001,0.10885381500000002,0.056290171000000555
128122.0,-0.2234935535,1.9166116759999998,10.326990849000001,-0.03986681077405447,-0.12026540276717326,-0.5596991658465496,10.50571699982278,0.5738608594017961,0.09934136449999997,0.004805258499999798,0.07423634050000238
128132.0,-0.14572681899999998,1.9310274514999999,10.31855713,-0.06065019150680295,-0.12186412436200007,-0.5767527779677861,10.498701089625149,0.5925985803475126,0.07776673450000002,0.014415775500000061,-0.008433719000001005
128142.0,-0.06305675949999999,1.9573092734999997,10.3125750735,-0.07157595262428745,-0.13731901488840986,-0.5906089468993692,10.496868123093728,0.6105723192231854,0.08267005949999999,0.026281821999999844,-0.00598205650000061
128152.0,-0.006864655,1.939363104,10.270700677999999,-0.07983659597397662,-0.15410733696334333,-0.596204472481263,10.452199232205365,0.6209530790400403,0.05619210449999999,-0.01794616949999983,-0.041874395500000716
128162.0,0.0410898635,1.8436502,10.222844226,-0.09102764713776425,-0.16663007434640265,-0.6028663942361253,10.38784282254521,0.6320597309743694,0.047954518499999994,-0.09571290399999999,-0.04785645199999955
128172.0,0.061389628999999994,1.763431803,10.131838514,-0.10568317686676064,-0.173291996101265,-0.6169895985432635,10.284338193785457,0.6495192179573975,0.020299765499999997,-0.08021839699999989,-0.0910057119999994
128182.0,0.080610663,1.7478392294999998,10.070743084499998,-0.12326911440985551,-0.1671641450975129,-0.6401710616682521,10.221609771712721,0.6730216297943399,0.019221034000000005,-0.015592573500000206,-0.061095429500001686
128192.0,0.1176798,1.7335215205,9.943845033499999,-0.1395233657336787,-0.14557965823809904,-0.6641536309199062,10.094503427490986,0.6940895129178012,0.037069137,-0.014317708999999734,-0.1268980509999995
128202.0,0.127290317,1.7442107689999997,9.7918419585,-0.1549782562600885,-0.10934138697894076,-0.6849370116526546,9.946790586502695,0.7107126766503922,0.009610516999999985,0.010689248499999637,-0.15200307499999965
128212.0,0.21819796249999998,1.7011595755,9.637387221,-0.16856913514536834,-0.04032757769658098,-0.7089195809043087,9.788809258518045,0.7298005474347576,0.0909076455,-0.04305119349999975,-0.15445473750000005
128222.0,0.23859579449999999,1.7167521489999997,9.508135573999999,-0.18748675890773486,0.0753179385405633,-0.737164244189333,9.664823225895727,0.7643527978250343,0.020397832000000005,0.015592573499999762,-0.12925164700000025
128232.0,0.24575464899999996,1.727539464,9.425563580999999,-0.2104029319864204,0.19895531742258962,-0.7600804172680186,9.585720461533189,0.8133725178745166,0.007158854499999978,0.010787315000000186,-0.08257199300000018
128242.0,0.185934084,1.6760545515,9.483030549999999,-0.23092102267286577,0.34577765008810857,-0.7779333901866685,9.631801428363755,0.8820810969406725,-0.059820564999999964,-0.05148491249999987,0.057466969000000034
128252.0,0.035107807,1.5526868944999999,9.600318084,-0.23651654825475957,0.4608890955741426,-0.7995161317168304,9.72513117980636,0.9526724940360887,-0.150826277,-0.12336765700000019,0.1172875340000008
128262.0,-0.103754357,1.4593275865,9.767913732499999,-0.22399206554244827,0.5096518495456122,-0.8250956772340594,9.876868970320425,0.9953393038364188,-0.138862164,-0.09335930799999992,0.16759564849999897
128272.0,-0.16720338249999997,1.4569739905,9.945119897999998,-0.19308228448962866,0.4814071862605879,-0.8506769680805403,10.052668300790016,0.9963357624765714,-0.06344902549999996,-0.002353595999999847,0.17720616549999946
128282.0,-0.16484978649999998,1.4605043845,10.087512455999999,-0.14405424047185597,0.4017346512362988,-0.8682629056236351,10.194025508071283,0.9674827272276603,0.0023535959999999856,0.0035303939999999923,0.14239255800000095
128292.0,-0.102577559,1.4569739905,10.262266959,-0.09715549814151635,0.30101170010370604,-0.8815867491333599,10.365684661535242,0.9366122093299741,0.062272227499999985,-0.0035303939999999923,0.17475450300000084
128302.0,-0.0379517355,1.466486441,10.3712188405,-0.06624746241794877,0.2066836353504205,-0.8866499492933952,10.474454785496306,0.9128280144586183,0.0646258235,0.009512450499999936,0.10895188149999946
128312.0,-0.0008825985,1.4557971925,10.492134835,-0.06864554481018897,0.12807749649909989,-0.895975243486801,10.59265026518347,0.9076825947835493,0.037069137,-0.010689248500000081,0.12091599450000068
128322.0,0.0027458619999999995,1.3910733025,10.410739640000001,-0.09742253351707149,0.07318514619462622,-0.9119624594350692,10.503265793292757,0.9200667057769637,0.0036284604999999998,-0.06472389,-0.08139519499999892
128332.0,0.14876688049999998,1.3636146825,10.251577710499998,-0.126201267553206,0.05613153407338963,-0.939674797298235,10.342940691190472,0.949771674523381,0.1460210185,-0.02745861999999999,-0.1591619295000033
128342.0,0.2517367055,1.393524965,10.007294059,-0.13685999329513535,0.08677602507990606,-0.9617916095795072,10.10698855150588,0.9753480591824398,0.10296982500000001,0.02991028249999994,-0.2442836514999982
128352.0,0.34637087799999994,1.324093883,9.891183323,-0.14192144812591892,0.1477962263881318,-0.9900362728645314,9.985424624186887,1.0110179244505126,0.09463417249999995,-0.06943108199999992,-0.11611073599999955
128362.0,0.454047895,1.3408632544999999,9.854114185999999,-0.1379246441388519,0.22480364364462563,-1.0137518067406304,9.955282022572172,1.0474982631616252,0.10767701700000004,0.016769371499999908,-0.03706913700000136
128372.0,0.582122744,1.300165657,9.9091294925,-0.11287742404348126,0.29248402137846174,-1.030805418861867,10.011001194878444,1.0774265762340363,0.128074849,-0.040697597499999905,0.055015306500001415
