    
163562.0,-0.9937078444999999,-0.3517645355,10.7609351115,-0.039645153959051195,-0.3295286347520414,-0.07829896090296962,10.812442741701334,0.34101552256820505,0.0,0.0,0.0
163572.0,-0.2311427405,0.09953749749999999,10.704644940499998,-0.07481877437449293,-0.2562509861070595,-0.03593109331080726,10.707602812117502,0.269357495433581,0.7625651039999999,0.45130203299999994,-0.05629017100000233
163582.0,-0.36039438749999997,0.258699427,10.107321888999998,-0.11079001025809605,-0.26611035105157543,-0.002623229865747477,10.117053191316636,0.2882638143172158,-0.12925164699999997,0.1591619295,-0.5973230515000001
163592.0,-0.561528779,0.317343194,9.7063279705,-0.09427046888796972,-0.3732281885634754,0.0035046211380046137,9.72773477965626,0.38496556263132387,-0.2011343915,0.05864376700000001,-0.40099391849999755
163602.0,-0.6573397495000001,0.4550285599999999,9.4992115225,-0.03831346773977952,-0.49580091660178516,-0.04658981905273663,9.532794243341517,0.49945678687228207,-0.09581097050000009,0.13768536599999992,-0.20711644800000073
163612.0,-0.7758040814999999,0.5400522154999999,9.5925708305,0.02110801197361942,-0.6015870678944135,-0.11587066371065154,9.639032290977035,0.6130077969618519,-0.11846433199999984,0.08502365550000002,0.09335930800000014
163622.0,-0.7088246619999999,0.3197948565,9.866666697999998,0.04828802441492712,-0.664205990797466,-0.19021296319935002,9.897262898454574,0.6925910069313761,0.06697941949999997,-0.22025735899999993,0.27409586749999804
163632.0,-0.481310382,0.152199208,10.274917537499999,0.03576354170261581,-0.6809925675431475,-0.2307150738211304,10.287310371771714,0.7199023220218231,0.22751427999999996,-0.1675956485,0.40825083950000085
163642.0,-0.09826263299999999,0.000196133,10.629231802,0.006986552995733301,-0.6250355663949573,-0.21339617165359068,10.629685991794885,0.6604969320578529,0.383047749,-0.15200307500000002,0.35431426450000103
163652.0,0.2178056965,-0.22967174299999998,10.9464769295,-0.018594737850747587,-0.4811453868727888,-0.1379857306626717,10.951052259898875,0.5008859245888378,0.31606832949999997,-0.22986787599999997,0.31724512749999967
163662.0,0.4631680795,-0.3745159635,11.145257725,-0.01939409864816099,-0.2594484292967131,-0.017545794970298997,11.161162871020933,0.26076325172087783,0.245362383,-0.1448442205,0.19878079550000116
163672.0,0.5518201954999999,-0.4211956175,11.2230244595,-0.011665780720330098,0.00488168591782814,0.12527798837890097,11.244473722451314,0.1259146364386571,0.08865211599999995,-0.046679654000000015,0.07776673449999905
163682.0,0.44159344949999996,-0.24045905799999998,11.007572359,0.005387831400906495,0.2505612127455579,0.24651903019793905,11.019050529507357,0.351541722003892,-0.11022674599999999,0.18073655950000003,-0.2154521005000003
163692.0,0.1171894675,0.08159132799999999,10.731024828999999,0.006187192198319898,0.4197639024094002,0.3120683609150901,10.731974860048462,0.5230933731156402,-0.324403982,0.32205038599999997,-0.2765475300000002
163702.0,-0.2550709665,0.326953711,10.389851475499999,-0.005537929716578008,0.476787299730559,0.32325941207887776,10.398123561972007,0.5760672229414596,-0.372260434,0.245362383,-0.34117335350000033
163712.0,-0.5040618099999999,0.443064447,10.091729315499999,-0.009801769079200155,0.45813496601449555,0.28702114081971947,10.114019230247585,0.540707737173825,-0.24899084349999995,0.11611073599999999,-0.29812216000000014
163722.0,-0.6153672874999999,0.5759445544999999,9.871471956499999,-0.0018081611050661255,0.39444964693847445,0.22759966110632054,9.907388536660365,0.45540685013752374,-0.11130547749999997,0.13288010749999996,-0.22025735899999965
163732.0,-0.651357693,0.5915371279999999,9.7912535595,0.01178271778021372,0.3214390336690477,0.16578009900068139,9.830708483342093,0.36186313162445144,-0.0359904055000001,0.015592573499999984,-0.08021839699999944
163742.0,-0.6477292324999999,0.5280881024999999,9.8259691005,0.01737824336210754,0.25668906374931005,0.12021478821886544,9.861445074968367,0.2839768900762114,0.003628460500000097,-0.06344902549999998,0.03471554100000063
