timestamp,ax,ay,az,gx,gy,gz,acc_mag,gyro_mag,dax,day,daz
205542.0,0.17504870250000001,0.5813382119999999,9.8516625235,-0.01485100660521975,0.01117883385902368,0.0011658799403322121,9.870352103238904,0.018624661061914762,0.0,0.0,0.0
205552.0,-1.253093737,0.3982480565,9.627776703999999,-0.025776767722704257,0.059941587830493255,0.025947809989399696,9.717146170059383,0.07021911811691298,-1.4281424395,-0.1830901554999999,-0.2238858195000013
205562.0,-0.17936362849999998,0.35872725699999997,9.704464707,-0.04096462287355891,0.08791921573996235,0.05632352029110901,9.712748931458695,0.11216161447431967,1.0737301085,-0.03952079950000004,0.076688003000001
205572.0,-0.070411747,0.34911674,9.7104467635,-0.02497740692529085,0.1318858049269515,0.05765695183963268,9.716975695093172,0.1460892210033964,0.10895188149999999,-0.009610516999999985,0.00598205650000061
205582.0,-0.21643276549999999,0.46522747600000003,9.7690905305,-0.003926990816987242,0.1294877225347113,0.04566653987843163,9.782556390816874,0.13736056351286371,-0.1460210185,0.11611073600000005,0.058643766999999514
205592.0,-0.25830716099999995,0.48317364549999997,9.886378064499999,0.021654300029493645,0.09191601972702937,0.04060333971839608,9.901547888858408,0.10279151029396572,-0.04187439549999997,0.017946169499999942,0.11728753399999903
205602.0,-0.26075882349999996,0.4149193615,9.941491437499998,0.03817558672887197,0.04821646591559535,0.036339500355773935,9.953562439773332,0.07143362159089155,-0.002451662500000007,-0.068254284,0.0551133729999993
205612.0,-0.34333081649999997,0.4376707895,10.022886632499999,0.05123239486304155,0.010644763107913416,0.02941228855460844,10.03831102414581,0.06002626077847721,-0.08257199300000001,0.022751428000000018,0.0813951950000007
205622.0,-0.350489671,0.38746074150000004,10.0036655985,0.0648215284190694,-0.03811799086355616,0.02648013541125797,10.017299748050558,0.07972458432288582,-0.007158854500000034,-0.05021004799999995,-0.019221033999999193
205632.0,-0.278704993,0.3658861115,9.9785605745,0.08933642309258175,-0.08261690547240358,0.016887805842297134,9.989155132376185,0.12284847393020382,0.07178467799999999,-0.02157463000000004,-0.025105024000000142
205642.0,-0.2715461385,0.369514572,9.991701485499998,0.11411660781239724,-0.12125325912380207,0.010225884087434776,10.002218598870826,0.16682182630615822,0.007158854500000034,0.003628460499999986,0.013140910999998923
205652.0,-0.28704064549999997,0.41021216949999995,9.911581154999999,0.12903917291694875,-0.14070495363727886,0.008894197868163105,9.924218223534087,0.19112325573011002,-0.01549450699999999,0.04069759749999996,-0.08012033049999978
205662.0,-0.23075047449999997,0.405406911,9.8995189755,0.1378321416884962,-0.14736687539214122,0.007827801695194567,9.910503341972753,0.20193060621079673,0.056290171,-0.004805258499999965,-0.012062179499999104
205672.0,-0.1936813375,0.430511935,9.912757953,0.14529342424077196,-0.13058029864645976,0.004630358505540956,9.923992302568456,0.1954042828141118,0.037069136999999974,0.02510502400000003,0.01323897750000036
205682.0,-0.17210670749999998,0.547799469,9.90079384,0.13756510631294105,-0.10686476477036079,-0.0036302848441482054,9.91743029414299,0.17423379520737353,0.02157463000000001,0.11728753399999997,-0.011964112999999443
205692.0,-0.12787871599999998,0.659203013,9.8959885815,0.10932044302791682,-0.07169114435491908,-0.009225810426042026,9.918744456005129,0.13105607586355972,0.04422799150000001,0.11140354399999997,-0.0048052585000011305
205702.0,-0.059624432,0.6543977544999999,9.8995189755,0.06242344602682919,-0.024794147353831446,-0.0036302848441482054,9.921303716763767,0.0672652609072292,0.06825428399999997,-0.00480525850000002,0.0035303940000002143
205712.0,-0.038049802,0.6723439239999999,9.9534555505,0.012594295882391082,0.024235641993193262,0.0011658799403322121,9.976210279226837,0.027337554894882512,0.021574629999999997,0.017946169499999942,0.05393657499999982
205722.0,-0.048837117,0.6148769550000001,9.9665964615,-0.026576128520117655,0.05274734065377263,0.0030316369107141502,9.98566491327299,0.0591418918831766,-0.010787314999999999,-0.05746696899999981,0.013140911000000699
205732.0,-0.050013915,0.5514279295,9.9689500575,-0.042563344468385715,0.05967455245493812,0.001699950691442477,9.984314668621755,0.07331834924072526,-0.0011767979999999997,-0.06344902550000009,0.002353596000000735
205742.0,-0.0571727695,0.48915570199999997,9.924722066,-0.034569736494251685,0.04608541889891027,0.0027646015351590184,9.936933637381237,0.05767647300258777,-0.007158854499999999,-0.0622722275,-0.04422799150000145
205752.0,-0.07394214099999999,0.5047482755,9.8828476705,-0.010854202618152736,0.021303488849842785,0.007028440897781165,9.896005069731077,0.024920901530741068,-0.01676937149999999,0.01559257350000004,-0.04187439549999894
